CUSTOMER_ID;NAME;CUSTOMER_AGE;GENDER;EDUCATION_LEVEL;MARITAL_STATUS;INCOME_CATEGORY;STATE
712885533;Otho Ziemann;50;M;Graduate;Married;$80K - $120K;Indiana
719268333;Jaden Windler II;49;F;Uneducated;Married;Less than $40K;Indiana
721004133;Mrs. Ofelia Rosenbaum IV;38;F;Graduate;Single;Less than $40K;North Dakota
714103908;Immanuel Sporer;54;F;Doctorate;Single;Less than $40K;Rhode Island
771502383;Dr. Macey Funk DVM;54;F;High School;Married;Less than $40K;Wisconsin
713014533;Autumn Walter;54;F;Unknown;Single;$40K - $60K;California
713980383;Dr. Abbigail Champlin;49;F;Graduate;Single;Unknown;Iowa
711294258;Hayden Schmitt;43;F;Graduate;Single;Less than $40K;Tennessee
719954733;Giovanni Witting;43;M;Graduate;Married;$80K - $120K;Ohio
711561933;Shawna Ernser;57;F;Uneducated;Divorced;Less than $40K;Minnesota
826077033;Bethel Cronin;46;F;Unknown;Married;Less than $40K;Alaska
711555483;Deanna Simonis;43;F;High School;Unknown;Unknown;Nevada
715194183;Kaya Christiansen;53;F;Unknown;Single;Less than $40K;Wisconsin
716929233;Tara Welch;43;F;Post-Graduate;Single;$40K - $60K;Maryland
709014558;Reina Swift;49;M;Uneducated;Married;$60K - $80K;New York
710636208;Dr. Afton Rutherford;51;M;Uneducated;Married;$120K +;Arkansas
815525508;Mr. Leonel Harris;46;F;High School;Unknown;Less than $40K;North Dakota
718746933;Prof. Roberta Homenick III;56;F;High School;Married;Less than $40K;Kansas
715686183;Mr. Jesse Considine DVM;46;F;Graduate;Single;$40K - $60K;Indiana
741778458;Miss Velva Hodkiewicz Jr.;54;F;Unknown;Single;Less than $40K;Wisconsin
801056358;Hattie Boehm;51;M;High School;Single;$80K - $120K;Michigan
709486158;Tina Gutmann;33;F;Graduate;Married;Less than $40K;Nevada
713826183;Hilda Cronin I;41;M;High School;Unknown;$40K - $60K;Washington
803342358;Gladyce Langworth MD;55;M;Graduate;Married;$60K - $80K;Minnesota
780292683;Mrs. Candida Beer IV;55;M;Uneducated;Single;$120K +;Illinois
788646858;Bonnie Stanton;41;F;Graduate;Married;Less than $40K;New Hampshire
711116133;Bessie Pouros MD;50;F;Uneducated;Single;Less than $40K;Kansas
708584208;Jaiden Weissnat;36;F;Graduate;Unknown;Less than $40K;Kansas
789097833;Mckenna Olson MD;39;F;High School;Single;Less than $40K;Indiana
709443633;Florence Ankunding;38;F;Uneducated;Married;Less than $40K;Montana
767280633;Prof. Oswald Pagac;46;F;Graduate;Unknown;Less than $40K;New Mexico
713096583;Dr. Mckayla Nolan;40;F;High School;Single;Less than $40K;New York
721033908;Eva Volkman;58;M;Uneducated;Single;$60K - $80K;Oregon
756025233;Mr. Cicero Crist IV;43;F;Uneducated;Single;Less than $40K;Minnesota
711977508;Elbert Bosco Jr.;56;F;Uneducated;Single;Less than $40K;South Dakota
772076208;Aurelia Heathcote;58;M;College;Single;$80K - $120K;New Jersey
710666583;Prof. Kurtis Haley;29;F;Uneducated;Single;Less than $40K;Illinois
712369308;Aisha Sipes;48;F;Doctorate;Divorced;$40K - $60K;Georgia
794784633;Liana Hermiston;61;F;Uneducated;Single;$40K - $60K;Vermont
716437533;Ms. Ayla Von IV;51;M;College;Single;$80K - $120K;California
715109508;Vesta Herzog;44;F;College;Married;Unknown;Rhode Island
795392433;Turner Abernathy II;35;F;Uneducated;Single;Unknown;Vermont
712721358;Mr. Arthur Langosh;48;F;Uneducated;Divorced;Less than $40K;Rhode Island
720118908;Raphael Parisian DDS;26;M;Graduate;Married;Less than $40K;Maryland
799486158;Gaston Graham;39;F;Graduate;Married;Less than $40K;Rhode Island
718980633;Javier Yundt PhD;38;M;College;Married;$80K - $120K;Wyoming
714313608;Mrs. Frances Gutmann;36;F;Uneducated;Married;Less than $40K;Texas
716602683;Arvid Rogahn;49;F;Graduate;Married;$40K - $60K;Ohio
715928808;Skylar Waelchi;42;F;High School;Married;Less than $40K;Florida
771899433;Kitty Pollich;48;M;Graduate;Married;$80K - $120K;Tennessee
714771708;Antwon Kemmer;36;F;College;Unknown;Unknown;Oklahoma
709711758;Aisha Emmerich;45;F;Uneducated;Divorced;Less than $40K;West Virginia
721137558;Herman Lemke;40;M;Graduate;Divorced;$40K - $60K;North Carolina
820268358;Mrs. Aurelie Schoen;48;F;Post-Graduate;Unknown;Less than $40K;Missouri
709273383;Otilia Rosenbaum II;54;F;Unknown;Married;Unknown;Louisiana
822959133;Ines Schoen;32;F;Post-Graduate;Married;$40K - $60K;California
720491958;Mr. Deondre Huel V;34;F;Uneducated;Single;Less than $40K;Indiana
713607108;Earlene Ziemann II;46;F;College;Divorced;Less than $40K;Connecticut
709729533;Dr. Caden Moore;47;M;Uneducated;Single;$40K - $60K;Alabama
717890583;Eudora Kassulke;48;F;Graduate;Divorced;$40K - $60K;New Jersey
718384233;Prof. Deon Hoppe V;52;M;Doctorate;Single;$40K - $60K;Iowa
713401758;Mrs. Kassandra Stanton;45;M;Uneducated;Married;$120K +;Kentucky
773257233;Anais Bergnaum;46;F;Unknown;Single;Less than $40K;Utah
713556033;Hudson Monahan;36;F;Graduate;Married;Less than $40K;Maryland
719265108;Maribel Boyer III;42;F;High School;Married;Less than $40K;North Dakota
778740708;Modesta Dickens;39;F;Graduate;Married;Less than $40K;Hawaii
710952933;Prof. Angus Gerhold;43;F;Uneducated;Divorced;Less than $40K;Nebraska
720991833;Rosemary Homenick;48;F;Doctorate;Married;Less than $40K;Alabama
779954658;Arvel Block V;56;M;High School;Single;$80K - $120K;New Hampshire
714204108;Lorenz Harvey IV;45;F;Graduate;Single;Less than $40K;Vermont
805546308;Alexandrine Williamson;65;F;High School;Single;Less than $40K;New Mexico
716244933;Madie Larkin;54;F;High School;Divorced;Unknown;Alabama
712018233;Rose Muller PhD;42;F;Graduate;Single;Unknown;Massachusetts
802878408;Dr. Dayna McDermott;53;F;Graduate;Married;$40K - $60K;North Dakota
719504433;Laisha Nitzsche PhD;63;M;Unknown;Single;$40K - $60K;South Carolina
794558658;Gloria Schimmel I;49;F;Graduate;Married;Less than $40K;Ohio
711634008;Madge Halvorson;42;F;Uneducated;Married;Less than $40K;Virginia
708260208;Dr. Hallie Jacobs Sr.;43;F;Uneducated;Single;Less than $40K;North Carolina
713435058;Mr. Robbie Dach PhD;49;F;High School;Divorced;Less than $40K;North Dakota
719656533;Mr. Remington Mueller;44;M;High School;Married;$60K - $80K;Arizona
719709558;Hipolito Greenfelder I;48;M;Graduate;Married;$40K - $60K;Wisconsin
710311233;John Koss;44;F;High School;Single;Unknown;Montana
719216508;Prof. Rahul Murray IV;55;F;Unknown;Unknown;Less than $40K;Florida
713105508;Miss Tracy Heidenreich Sr.;46;M;High School;Single;$60K - $80K;Connecticut
710719683;Tessie Walter;49;F;High School;Divorced;$40K - $60K;Vermont
817892208;Prof. Julianne Koepp;35;F;Doctorate;Single;Less than $40K;Oklahoma
714102183;Lexus Price;50;M;Uneducated;Single;$120K +;New Mexico
715410783;Mack Baumbach;55;F;Unknown;Single;Less than $40K;Texas
718202658;Cristian Christiansen;47;M;Graduate;Unknown;$120K +;Alabama
719445633;Mrs. Rosalia Brekke III;60;F;Uneducated;Married;Less than $40K;Tennessee
709820658;Vidal Kreiger;45;M;High School;Married;$80K - $120K;Utah
718481283;Miss Kimberly Donnelly;51;F;High School;Married;Less than $40K;Nevada
789300408;Mrs. Ethyl Donnelly;41;M;High School;Married;Less than $40K;Texas
711970533;Rocky Kub DVM;54;F;Unknown;Married;Less than $40K;Rhode Island
815088483;Crystel Wuckert DVM;28;F;Graduate;Divorced;Less than $40K;Illinois
717139608;Josephine Schoen;50;F;College;Divorced;Less than $40K;New Hampshire
717626508;Dr. Brandy Block;44;F;Graduate;Married;Less than $40K;California
767668908;Shayna Bahringer;46;F;Graduate;Married;Unknown;Florida
712484733;Theodore Harber;47;M;Unknown;Single;$60K - $80K;Massachusetts
716216958;Kenneth Monahan;48;M;Uneducated;Married;$60K - $80K;Maine
714246333;Bruce Eichmann PhD;58;F;High School;Married;Unknown;Maryland
718693683;Ellsworth Greenholt;65;F;High School;Single;$40K - $60K;Massachusetts
716298633;Rosemary Ziemann;56;F;Graduate;Single;Less than $40K;Missouri
755661933;Dr. Phyllis Rowe;48;F;Graduate;Single;$40K - $60K;Indiana
712914783;Dr. Blake Dare;43;M;Graduate;Single;$40K - $60K;Vermont
711240108;Enrique Klein;41;M;Graduate;Married;$60K - $80K;New York
721396758;Kody Kerluke Sr.;35;F;Doctorate;Married;Less than $40K;New Hampshire
715636533;Dr. Leland Gaylord;48;F;High School;Married;Less than $40K;Tennessee
711508608;Prof. Salvador Haag;50;F;Unknown;Married;Less than $40K;South Carolina
716669658;Jaydon Swift;51;F;High School;Single;Less than $40K;West Virginia
718212633;Ms. Kattie Bednar Sr.;45;F;High School;Married;$40K - $60K;Missouri
708357183;Ms. Queenie Hand V;47;F;Unknown;Single;Less than $40K;Texas
713629533;Hazel Hudson;35;F;Uneducated;Married;Less than $40K;New Hampshire
771450708;Rogers Hauck;58;F;Graduate;Married;$40K - $60K;New Hampshire
711311883;Kristofer Hickle;48;F;Graduate;Married;Less than $40K;Washington
802673508;Okey Waelchi;57;M;Graduate;Single;$120K +;Maine
708113208;Rose Walsh;53;F;High School;Married;Less than $40K;North Carolina
788786208;Dr. Cade Corwin V;46;F;College;Married;Unknown;South Carolina
720043533;Mrs. Kiara Mraz PhD;39;M;Graduate;Single;$60K - $80K;New Jersey
801083133;Mr. Brent Legros;57;F;Uneducated;Single;Less than $40K;Nebraska
716246733;Kylee Kilback Sr.;57;F;College;Single;Less than $40K;Virginia
807157833;Cathrine McKenzie;56;F;Uneducated;Single;Unknown;West Virginia
721032633;Mrs. Amelia Reynolds;55;F;Unknown;Single;$40K - $60K;Wisconsin
828285858;Maryjane Erdman;41;F;College;Married;Less than $40K;Florida
718890933;Dallin Skiles;45;F;Doctorate;Married;Less than $40K;Georgia
711148308;Dr. Larry Emard;52;M;Graduate;Single;$60K - $80K;Arkansas
712810233;Estella Koepp;40;F;Graduate;Married;Less than $40K;Virginia
714098883;Granville Ortiz;45;F;Graduate;Single;$40K - $60K;Vermont
779327733;Jaydon Ziemann;43;M;Graduate;Divorced;$60K - $80K;Illinois
716364408;Misty Ferry;59;F;Unknown;Married;Less than $40K;Maine
710461083;Lela Kautzer;56;F;Graduate;Single;Less than $40K;Alabama
709306983;Alessandra Mann;44;F;Post-Graduate;Married;Less than $40K;Connecticut
769035933;Dr. Neva Stokes MD;54;F;Unknown;Single;Less than $40K;South Carolina
813182658;Guillermo Ritchie Sr.;49;F;High School;Married;Less than $40K;New Mexico
781110408;Valentin Rau Jr.;39;F;High School;Single;Less than $40K;Alaska
818007783;Ms. Alessia Thompson DVM;49;F;College;Married;$40K - $60K;Arkansas
708862233;Ottilie Kuhn;44;F;Graduate;Married;$40K - $60K;Montana
714006333;Corrine Gottlieb;42;F;Graduate;Married;Less than $40K;Illinois
770596458;Mr. Timothy Greenfelder IV;45;F;Doctorate;Married;Less than $40K;Maryland
789392883;Dr. Gretchen Parker MD;38;F;Post-Graduate;Unknown;Less than $40K;Virginia
803805483;Janice Kutch;46;F;College;Married;Unknown;Missouri
709534083;Katheryn Swift;58;F;Uneducated;Divorced;Less than $40K;New Jersey
710579583;Britney O'Conner;57;F;Graduate;Married;Less than $40K;Kentucky
708949908;Miss Janice Jacobi PhD;50;M;Graduate;Divorced;$120K +;Florida
711907083;Madeline Feeney;53;M;High School;Unknown;$80K - $120K;Connecticut
718696458;Richmond Braun;52;F;Graduate;Married;Less than $40K;Michigan
710611683;Lexie Wisoky;43;F;Post-Graduate;Married;Less than $40K;Hawaii
721511883;Mrs. Alberta Greenholt V;40;F;Graduate;Single;Less than $40K;Virginia
779116158;Dr. Zoe Von;49;F;Unknown;Married;Less than $40K;Alaska
720193533;Ms. Elenor Sawayn;41;M;Unknown;Married;$60K - $80K;Arizona
753094533;Asha Pfeffer MD;51;M;Uneducated;Married;$80K - $120K;Minnesota
719545983;Mrs. Lauryn Miller;31;F;Post-Graduate;Unknown;Unknown;California
716494383;Dr. Adolph Mills;49;F;Graduate;Unknown;$40K - $60K;California
769892058;Dr. Oral Littel;40;M;Uneducated;Single;$80K - $120K;Idaho
709098108;Cory Conn;45;F;Graduate;Married;Unknown;Arkansas
715705683;Emily Gerlach;56;F;Graduate;Single;Less than $40K;Maryland
715724808;Lauretta Raynor PhD;49;M;High School;Married;$80K - $120K;Nevada
717123858;Virgil Adams;36;F;Graduate;Married;$40K - $60K;Missouri
716236683;Ms. Eliane Schoen DDS;46;F;High School;Married;Less than $40K;Virginia
771224358;Ansel Huels;54;F;Unknown;Married;Less than $40K;Kansas
779310033;Prof. Lamar Spencer DDS;42;F;Doctorate;Married;Less than $40K;Rhode Island
710595783;Augustine Klein IV;46;F;Graduate;Unknown;Unknown;Iowa
711409833;Lexus Bashirian;45;F;Uneducated;Married;Less than $40K;Colorado
721174008;Abdul Bernier;37;M;Uneducated;Married;$120K +;Kansas
714192933;Shanie Kling;55;F;Graduate;Single;Less than $40K;Alaska
709632483;Delores Cormier;49;F;High School;Single;Less than $40K;Indiana
718431258;Maybell Stracke;41;M;High School;Single;$60K - $80K;Wisconsin
817029108;Marion Ledner;47;F;Post-Graduate;Single;$40K - $60K;Utah
796931508;Devon Sporer;42;M;High School;Unknown;$60K - $80K;Iowa
769577358;Mr. Miguel Dach;31;F;Graduate;Single;Less than $40K;Massachusetts
815589558;Jack Durgan;50;M;Post-Graduate;Married;$80K - $120K;Nevada
714287583;Dr. Malcolm Deckow;41;F;Unknown;Married;Less than $40K;New Jersey
718975083;Gus Kovacek;47;F;Graduate;Single;Less than $40K;Minnesota
715315008;Estrella Willms;40;M;Post-Graduate;Single;$40K - $60K;Oklahoma
779252283;Eva Spencer;47;F;High School;Married;Less than $40K;Nebraska
714031083;Prof. Evert Tremblay;46;F;Graduate;Unknown;Unknown;Kansas
772442883;Eryn Effertz;51;F;Graduate;Married;Unknown;Montana
714533058;Darron Ratke V;53;F;College;Married;Less than $40K;Virginia
716570958;Malvina Koch;50;M;Post-Graduate;Divorced;$60K - $80K;Indiana
710116833;Abbie Tromp;59;F;High School;Single;$40K - $60K;Michigan
718586133;Christopher Mohr;43;F;Graduate;Married;Less than $40K;Georgia
773322558;Ms. Jazlyn Yost;59;F;High School;Married;Less than $40K;Utah
714554808;Rafaela Wuckert;51;F;Graduate;Married;Less than $40K;California
717903108;Delmer Bergstrom;57;F;College;Single;Unknown;Florida
815908908;Sarai Thiel V;47;F;Uneducated;Single;Unknown;Colorado
771464808;Susanna Homenick;35;F;Graduate;Single;Less than $40K;Connecticut
708234558;Edgar Fahey;55;F;College;Divorced;Less than $40K;Wyoming
715737258;Rodrigo Greenfelder;41;F;College;Married;Less than $40K;Kansas
710188308;Vincenza Auer;51;F;Graduate;Single;Less than $40K;Utah
708670608;Carlotta Balistreri;48;F;Uneducated;Married;Unknown;Oklahoma
714839808;Maxie Carter;51;F;Graduate;Married;Less than $40K;Georgia
811140933;Joanny Altenwerth;43;F;High School;Married;Less than $40K;New Mexico
788937933;Dr. Keith Kautzer;39;F;Graduate;Divorced;Less than $40K;Colorado
721527858;Lesley Leannon;52;F;High School;Married;Less than $40K;Arkansas
718265658;Grayson Zemlak;47;F;Uneducated;Single;Less than $40K;Ohio
714312708;Kaya Schamberger;44;M;High School;Single;$60K - $80K;North Dakota
715821183;Miss Genoveva Kutch MD;42;F;College;Married;Unknown;Wisconsin
709487058;Harmony Gulgowski;51;F;Unknown;Married;Less than $40K;Nebraska
712675158;Alba Hessel;56;M;Graduate;Single;$60K - $80K;Minnesota
826473858;Prof. Elyssa Rath III;44;M;College;Single;$40K - $60K;Kansas
817382958;Nels Breitenberg;47;F;High School;Single;Less than $40K;Ohio
712927383;General Stokes DDS;51;F;Uneducated;Single;Less than $40K;Missouri
708222558;Forest Hamill;37;F;Post-Graduate;Married;Less than $40K;Mississippi
713937558;Jackeline Wiegand;54;F;High School;Married;$40K - $60K;Maine
709603608;Miss Cordia Block IV;34;M;Uneducated;Married;$60K - $80K;Arizona
804661083;Mason Hane;50;M;Graduate;Single;$80K - $120K;Colorado
720977358;Floy Hirthe;50;F;Unknown;Single;Less than $40K;Nebraska
718420308;Anahi Parisian;50;F;High School;Married;Less than $40K;South Carolina
714046608;Miss Bert Labadie;49;M;Doctorate;Married;$60K - $80K;Wyoming
718048608;Haskell Koch PhD;41;F;Graduate;Married;Unknown;New Mexico
718497033;Zora Powlowski;52;M;High School;Married;$120K +;Utah
711801933;Reyes Feest Jr.;54;F;High School;Single;$40K - $60K;Minnesota
716282208;Prof. Jevon Stanton;54;F;Post-Graduate;Married;Less than $40K;Alaska
789076083;Stephen Nienow;50;F;High School;Single;Less than $40K;Texas
714045783;Winston Funk;37;F;Graduate;Married;$40K - $60K;Arizona
769720683;Taya Kshlerin;50;F;Graduate;Married;Unknown;Washington
721092783;Prof. Anjali Larson MD;46;M;Graduate;Married;$80K - $120K;Texas
720243933;Dr. Emiliano Morissette PhD;47;M;Uneducated;Married;$60K - $80K;Tennessee
818502708;Ms. Minerva Terry;51;F;Uneducated;Single;$40K - $60K;Ohio
712942308;Shirley Torp;42;M;Doctorate;Single;$60K - $80K;Colorado
714262533;Prof. Kameron Bernier Jr.;28;F;Unknown;Married;Unknown;Kentucky
714708183;Lenny Schaefer;58;M;High School;Single;$60K - $80K;Wisconsin
718285308;Mr. Roel Anderson PhD;44;F;Unknown;Single;Less than $40K;North Carolina
720595083;Kristoffer Weber;40;F;Unknown;Married;Less than $40K;Illinois
787501758;Jamison Bahringer;51;F;High School;Single;Less than $40K;Virginia
714990633;Jeff Konopelski;56;M;Graduate;Single;$80K - $120K;New Mexico
714652383;Prof. Mya McCullough Sr.;51;F;Graduate;Married;Less than $40K;Washington
788776008;Verner Aufderhar;43;M;College;Married;$80K - $120K;Florida
709176108;Andres Gusikowski;56;F;Post-Graduate;Unknown;Less than $40K;Oklahoma
719354433;Kayden Gorczany;48;M;College;Single;$80K - $120K;Alaska
709368483;Earlene Murphy;56;M;Graduate;Married;$40K - $60K;Wisconsin
717621333;Crawford Beahan III;48;F;Unknown;Divorced;Less than $40K;Illinois
716272158;Jordane Schmeler;41;F;College;Married;$40K - $60K;Georgia
803355408;Ms. Reina Prohaska;50;M;Unknown;Married;$60K - $80K;Ohio
717073308;Maegan Osinski;44;F;College;Married;Less than $40K;Rhode Island
789105183;Gwen Tromp;54;M;Post-Graduate;Single;$80K - $120K;Ohio
721305408;Dr. Mack Harvey;48;F;Graduate;Married;Less than $40K;Florida
715739733;Ms. Anita VonRueden III;34;M;High School;Single;$40K - $60K;New Mexico
779217333;Nelda Dickens;59;F;Graduate;Divorced;Less than $40K;Hawaii
712133508;Ike Considine;41;F;College;Single;$40K - $60K;Maryland
714602658;Juwan Rau;39;F;Graduate;Married;Less than $40K;Arizona
712446783;Aida Schaefer;50;F;Graduate;Married;Less than $40K;Montana
720049083;Jaydon Becker;35;F;Unknown;Divorced;Unknown;Nebraska
824172258;Wilmer Gusikowski Jr.;34;F;Unknown;Divorced;Less than $40K;Arizona
717695058;Al Beier;46;F;High School;Married;Unknown;Hawaii
719782458;Eladio Johnston;49;F;Graduate;Married;$40K - $60K;Idaho
718141983;Armani Gutmann;49;M;High School;Single;$80K - $120K;Michigan
718853358;Mathew O'Hara;42;F;Graduate;Single;Less than $40K;Maryland
772539558;Lorine Kunde III;65;F;College;Single;Less than $40K;Iowa
817094283;Giovanni Ledner;43;F;Graduate;Married;Less than $40K;Maine
716932308;Deontae Kozey Jr.;38;F;College;Married;Unknown;Kentucky
714738858;Laurel Schamberger;52;F;Graduate;Unknown;Less than $40K;Indiana
772409733;Dr. Edison White V;39;F;High School;Divorced;$40K - $60K;Wyoming
717534108;Prof. Kris Feil;48;F;High School;Divorced;$40K - $60K;Montana
816378033;Madeline Monahan III;46;M;Uneducated;Single;$80K - $120K;Illinois
790141308;Claud Haag;44;M;College;Married;$80K - $120K;Oklahoma
710770383;Sandrine Conn PhD;53;F;Graduate;Married;$40K - $60K;Tennessee
711351108;Jade Cormier;44;F;High School;Unknown;Less than $40K;North Dakota
713744058;Miss Blanche Weimann;41;F;High School;Married;Less than $40K;New Jersey
708998583;Juanita Klein;47;F;Post-Graduate;Married;Less than $40K;Hawaii
827451333;Josiah Murray III;54;F;Uneducated;Married;Less than $40K;Pennsylvania
714228558;Zita Moen;40;M;High School;Single;$80K - $120K;Texas
797668983;Marco Tremblay;42;F;Graduate;Married;Less than $40K;California
713023158;Ms. Annalise Greenholt MD;39;F;College;Married;$40K - $60K;Arizona
709982658;Jakayla Schuster III;41;F;College;Married;Less than $40K;Connecticut
715398858;Rita Stracke;57;F;Post-Graduate;Married;Less than $40K;Wyoming
715615233;Dr. Glen Reynolds;60;F;High School;Divorced;Less than $40K;Alabama
710650608;Dr. Joanne Stroman II;51;M;Graduate;Married;$80K - $120K;Minnesota
803214108;Laila Ortiz;33;F;High School;Single;Unknown;Oklahoma
717202083;Layne Cartwright;46;M;Unknown;Single;$80K - $120K;Minnesota
719051733;Wilma Stark DVM;63;M;College;Single;$60K - $80K;Vermont
789900633;Enid Schaefer;49;F;High School;Married;$40K - $60K;South Dakota
789122808;Lucy Schneider;41;F;College;Married;$40K - $60K;Indiana
709902108;Aric Heidenreich;51;M;High School;Married;$80K - $120K;Hawaii
713666058;Scottie Bernier;46;F;College;Divorced;$40K - $60K;Arizona
711453783;Monique Dietrich;41;F;Unknown;Single;Less than $40K;North Carolina
778936008;Luella Koch;46;F;High School;Married;Unknown;Indiana
708085458;Delta Douglas PhD;34;F;Uneducated;Single;Less than $40K;Alaska
749067633;Rogelio O'Hara IV;45;F;Unknown;Married;Less than $40K;Arkansas
716170308;Pascale Mosciski;27;F;Graduate;Divorced;Unknown;Kentucky
711507783;Brice Nikolaus;54;F;Doctorate;Single;Less than $40K;Idaho
819752133;Katherine Gusikowski;41;M;High School;Divorced;$80K - $120K;Louisiana
711061908;Mariam Sauer PhD;48;F;Graduate;Married;Less than $40K;Minnesota
744231708;Eino Runolfsson;45;F;Graduate;Married;Less than $40K;Wisconsin
716856408;Jovanny Becker DDS;39;F;Graduate;Single;Less than $40K;Indiana
711780108;Jaeden Beer;46;F;Doctorate;Divorced;Less than $40K;Vermont
715178733;Kurtis Stoltenberg;47;F;Unknown;Single;Less than $40K;Florida
721418133;Maia Schmeler V;45;F;Graduate;Single;Less than $40K;Hawaii
720124758;Alberto Hoppe Jr.;49;M;Uneducated;Married;$80K - $120K;Texas
809068983;Prof. Francis Hand;40;F;Graduate;Married;Less than $40K;Utah
711052308;Rebeca Glover;45;M;Post-Graduate;Divorced;$60K - $80K;Texas
718967433;Dr. Jordan Farrell DVM;34;F;High School;Divorced;Less than $40K;Colorado
709827933;Marguerite Sporer;44;M;Graduate;Married;$80K - $120K;Pennsylvania
787568433;Mr. Kane Roob;42;M;Graduate;Single;$60K - $80K;Washington
720256158;Meggie Hessel;47;F;High School;Married;Unknown;Pennsylvania
715435758;Marina Bernhard;42;M;Graduate;Single;$80K - $120K;Colorado
719505483;Nils Daugherty;51;F;Uneducated;Married;Unknown;New Hampshire
721247883;Eric Fritsch;52;M;College;Married;$80K - $120K;Utah
772220433;Prof. Gwendolyn Dibbert III;44;M;College;Unknown;$60K - $80K;Oklahoma
789692283;Tony Bernier;47;F;College;Single;Less than $40K;Utah
815091333;Prof. Tyrel Bernhard;48;F;Unknown;Married;Less than $40K;Ohio
778732158;Zula Funk DVM;50;F;Uneducated;Unknown;Unknown;Wyoming
715129233;Malvina Fadel;51;F;High School;Single;Less than $40K;Alabama
714083208;Peter Brakus;47;F;College;Married;Less than $40K;Connecticut
716559108;Prof. Charlotte Cormier DDS;47;F;High School;Single;Less than $40K;Colorado
715102308;Lorenz Schaden;50;F;Unknown;Married;$40K - $60K;Pennsylvania
768814983;Marietta Kulas;39;F;Unknown;Married;Less than $40K;Alaska
788744058;Marjolaine Murray;48;F;High School;Married;Unknown;Pennsylvania
782802033;Veda Hackett;45;F;Unknown;Married;Less than $40K;Maryland
708499608;Donny Lueilwitz;49;M;Post-Graduate;Single;$40K - $60K;Florida
794947683;Franco Strosin;35;F;Graduate;Single;Less than $40K;Ohio
716442333;Katherine Huels;34;F;Graduate;Married;$40K - $60K;South Carolina
772189308;Dr. Jolie Mitchell III;59;F;College;Single;Less than $40K;Arizona
721529583;Olen Marquardt;52;M;High School;Single;$80K - $120K;Oklahoma
713578608;Ismael Schulist;58;M;Doctorate;Single;Less than $40K;Maryland
718976283;Mr. Vernon Ziemann;51;F;Unknown;Single;Less than $40K;Iowa
711505308;Dr. Grover Rohan;59;F;Graduate;Single;Less than $40K;Michigan
711131958;Wilber Strosin;50;F;Doctorate;Single;$40K - $60K;New Jersey
714687858;Shania Botsford;49;F;Graduate;Single;Less than $40K;Illinois
780289308;Lizeth Toy Sr.;61;F;High School;Married;Less than $40K;Vermont
708504783;Dr. Ruthe Feest I;47;M;Uneducated;Unknown;$40K - $60K;South Dakota
778857108;Domenick Stiedemann IV;52;F;Post-Graduate;Married;$40K - $60K;New Jersey
756598833;Roma Metz;38;M;Uneducated;Married;Less than $40K;Rhode Island
718748133;Jalyn Bogan;34;F;Graduate;Single;Unknown;Nebraska
714503433;Jaylen Hudson Sr.;57;F;Doctorate;Married;Less than $40K;Wyoming
710869008;Ruby Dicki;47;F;Graduate;Single;Unknown;Iowa
779643858;Prof. Rachelle Renner I;55;F;Graduate;Married;Less than $40K;Mississippi
715250583;Prof. Kaya Corkery Jr.;55;M;Unknown;Single;$80K - $120K;Tennessee
714396558;Heber Veum;57;F;High School;Married;Less than $40K;New York
752766783;Nia Huels MD;43;F;Graduate;Divorced;Unknown;Oregon
715532208;Dr. Joesph Hand;65;F;High School;Single;Less than $40K;New Hampshire
719130558;Cameron Gusikowski;55;F;Uneducated;Married;Less than $40K;Michigan
806232408;Mrs. Yoshiko Howe IV;54;F;Graduate;Married;Unknown;Pennsylvania
715497558;Syble Paucek;44;F;College;Married;Less than $40K;Maryland
716303583;Ernestina Dibbert;55;F;Graduate;Unknown;Less than $40K;Pennsylvania
713522058;Mrs. Rosalia Harris IV;39;F;College;Married;Less than $40K;North Dakota
719074308;Mr. Kayley Larson I;37;F;College;Married;Less than $40K;New Mexico
711881733;Kaleb Hills;55;F;Graduate;Married;Less than $40K;North Carolina
710310108;Timmothy Maggio;46;F;Doctorate;Married;Less than $40K;Texas
715814433;Zora Reichel;44;M;Unknown;Single;$80K - $120K;Virginia
717252483;Harrison Wolf PhD;57;F;Graduate;Married;Less than $40K;Illinois
770874483;Lester Dibbert;54;F;Post-Graduate;Married;Unknown;Connecticut
719742108;Prof. Reginald Towne;38;F;High School;Single;Less than $40K;Utah
711064008;Gunner Kihn;48;F;Unknown;Single;Less than $40K;New Jersey
717208833;Rosa Greenfelder;34;F;High School;Single;Less than $40K;Florida
709022883;Duncan Lind;44;F;College;Married;Less than $40K;Kansas
713653983;Pink Gleason Sr.;39;M;Uneducated;Single;$60K - $80K;California
713463708;Mrs. Sunny Labadie;40;F;Graduate;Single;Less than $40K;South Dakota
789143283;Heloise Kovacek;41;F;Uneducated;Single;Unknown;Indiana
778550583;Mariane Adams;43;F;High School;Unknown;$40K - $60K;Hawaii
711181608;Virgie Roob;50;F;Graduate;Unknown;Less than $40K;Nebraska
711790308;Prof. Fannie Wehner;54;F;High School;Unknown;Less than $40K;Ohio
779791908;Mustafa Kihn;47;F;Post-Graduate;Single;$40K - $60K;New York
789515283;Sigurd Roob III;51;M;Graduate;Married;$60K - $80K;Nebraska
712046808;Mrs. Vivien Fritsch III;49;F;Doctorate;Divorced;Unknown;Maryland
